id,co_id,po_id,strength,rationale,is_active
copo-000698,co-00151,po-07,3,,True
copo-000699,co-00151,po-12,1,,True
copo-000700,co-00151,po-09,1,,True
copo-000701,co-00152,po-06,1,,True
copo-000702,co-00152,po-02,2,,True
copo-000703,co-00152,po-09,3,,True
copo-000704,co-00152,po-01,2,,True
copo-000705,co-00152,po-11,2,,True
copo-000706,co-00152,po-04,3,,True
copo-000707,co-00153,po-04,1,,True
copo-000708,co-00153,po-12,3,,True
copo-000709,co-00153,po-02,1,,True
copo-000710,co-00154,po-10,3,,True
copo-000711,co-00154,po-11,2,,True
copo-000712,co-00154,po-01,3,,True
copo-000713,co-00154,po-04,2,,True
copo-000714,co-00154,po-12,1,,True
copo-000715,co-00154,po-09,2,,True
copo-000716,co-00155,po-04,2,,True
copo-000717,co-00155,po-10,2,,True
copo-000718,co-00155,po-06,3,,True
copo-000719,co-00155,po-11,3,,True
copo-000720,co-00155,po-12,2,,True
copo-000721,co-00156,po-05,3,,True
copo-000722,co-00156,po-12,3,,True
copo-000723,co-00156,po-01,3,,True
copo-000724,co-00156,po-09,3,,True
copo-000725,co-00156,po-03,1,,True
copo-000726,co-00156,po-06,2,,True
copo-000727,co-00157,po-09,3,,True
copo-000728,co-00157,po-06,2,,True
copo-000729,co-00157,po-07,3,,True
copo-000730,co-00157,po-10,3,,True
copo-000731,co-00157,po-03,2,,True
copo-000732,co-00157,po-08,2,,True
copo-000733,co-00158,po-12,3,,True
copo-000734,co-00158,po-03,3,,True
copo-000735,co-00158,po-08,3,,True
copo-000736,co-00158,po-01,2,,True
copo-000737,co-00158,po-07,3,,True
copo-000738,co-00159,po-09,3,,True
copo-000739,co-00159,po-06,3,,True
copo-000740,co-00159,po-05,3,,True
copo-000741,co-00159,po-07,2,,True
copo-000742,co-00160,po-05,1,,True
copo-000743,co-00160,po-06,3,,True
copo-000744,co-00160,po-09,3,,True
copo-000745,co-00160,po-08,2,,True
copo-000746,co-00160,po-10,2,,True
copo-000747,co-00161,po-06,1,,True
copo-000748,co-00161,po-07,2,,True
copo-000749,co-00161,po-01,3,,True
copo-000750,co-00161,po-04,3,,True
copo-000751,co-00161,po-03,3,,True
copo-000752,co-00162,po-05,3,,True
copo-000753,co-00162,po-03,2,,True
copo-000754,co-00162,po-04,3,,True
copo-000755,co-00162,po-06,3,,True
copo-000756,co-00162,po-10,3,,True
copo-000757,co-00162,po-08,3,,True
copo-000758,co-00163,po-05,3,,True
copo-000759,co-00163,po-08,2,,True
copo-000760,co-00163,po-11,2,,True
copo-000761,co-00163,po-10,2,,True
copo-000762,co-00163,po-03,3,,True
copo-000763,co-00164,po-03,1,,True
copo-000764,co-00164,po-09,3,,True
copo-000765,co-00164,po-01,1,,True
copo-000766,co-00164,po-11,1,,True
copo-000767,co-00164,po-10,3,,True
copo-000768,co-00164,po-07,2,,True
copo-000769,co-00165,po-06,3,,True
copo-000770,co-00165,po-07,2,,True
copo-000771,co-00165,po-08,3,,True
copo-000772,co-00166,po-05,1,,True
copo-000773,co-00166,po-11,3,,True
copo-000774,co-00166,po-02,3,,True
copo-000775,co-00166,po-01,3,,True
copo-000776,co-00167,po-01,3,,True
copo-000777,co-00167,po-11,3,,True
copo-000778,co-00167,po-12,2,,True
copo-000779,co-00167,po-03,3,,True
copo-000780,co-00167,po-02,1,,True
copo-000781,co-00167,po-04,3,,True
copo-000782,co-00168,po-04,3,,True
copo-000783,co-00168,po-12,2,,True
copo-000784,co-00168,po-10,1,,True
copo-000785,co-00169,po-11,3,,True
copo-000786,co-00169,po-05,3,,True
copo-000787,co-00169,po-09,1,,True
copo-000788,co-00170,po-06,3,,True
copo-000789,co-00170,po-01,3,,True
copo-000790,co-00170,po-04,1,,True
copo-000791,co-00170,po-03,2,,True
copo-000792,co-00171,po-02,2,,True
copo-000793,co-00171,po-10,2,,True
copo-000794,co-00171,po-05,3,,True
copo-000795,co-00171,po-04,3,,True
copo-000796,co-00171,po-12,3,,True
copo-000797,co-00171,po-01,2,,True
copo-000798,co-00172,po-06,3,,True
copo-000799,co-00172,po-12,2,,True
copo-000800,co-00172,po-02,2,,True
copo-000801,co-00172,po-10,1,,True
copo-000802,co-00172,po-01,2,,True
copo-000803,co-00172,po-03,1,,True
copo-000804,co-00173,po-07,3,,True
copo-000805,co-00173,po-08,3,,True
copo-000806,co-00173,po-09,1,,True
copo-000807,co-00173,po-10,1,,True
copo-000808,co-00174,po-06,3,,True
copo-000809,co-00174,po-09,3,,True
copo-000810,co-00174,po-02,2,,True
copo-000811,co-00175,po-01,3,,True
copo-000812,co-00175,po-05,2,,True
copo-000813,co-00175,po-07,3,,True
copo-000814,co-00175,po-10,3,,True
copo-000815,co-00175,po-02,2,,True
copo-000816,co-00175,po-06,3,,True
copo-000817,co-00176,po-03,2,,True
copo-000818,co-00176,po-12,1,,True
copo-000819,co-00176,po-05,2,,True
copo-000820,co-00176,po-10,3,,True
copo-000821,co-00176,po-09,2,,True
copo-000822,co-00176,po-04,3,,True
copo-000823,co-00177,po-07,3,,True
copo-000824,co-00177,po-05,2,,True
copo-000825,co-00177,po-12,3,,True
copo-000826,co-00177,po-06,3,,True
copo-000827,co-00177,po-02,2,,True
copo-000828,co-00178,po-12,3,,True
copo-000829,co-00178,po-08,2,,True
copo-000830,co-00178,po-04,3,,True
copo-000831,co-00179,po-07,2,,True
copo-000832,co-00179,po-11,3,,True
copo-000833,co-00179,po-08,2,,True
copo-000834,co-00180,po-05,3,,True
copo-000835,co-00180,po-11,1,,True
copo-000836,co-00180,po-03,3,,True
copo-000837,co-00180,po-07,3,,True
copo-000838,co-00181,po-08,3,,True
copo-000839,co-00181,po-06,3,,True
copo-000840,co-00181,po-07,3,,True
copo-000841,co-00181,po-12,3,,True
copo-000842,co-00182,po-06,2,,True
copo-000843,co-00182,po-01,3,,True
copo-000844,co-00182,po-08,1,,True
copo-000845,co-00182,po-02,1,,True
copo-000846,co-00183,po-06,2,,True
copo-000847,co-00183,po-05,3,,True
copo-000848,co-00183,po-12,3,,True
copo-000849,co-00183,po-08,2,,True
copo-000850,co-00184,po-02,1,,True
copo-000851,co-00184,po-08,3,,True
copo-000852,co-00184,po-11,1,,True
copo-000853,co-00184,po-06,1,,True
copo-000854,co-00184,po-12,2,,True
copo-000855,co-00184,po-03,3,,True
copo-000856,co-00185,po-11,3,,True
copo-000857,co-00185,po-03,2,,True
copo-000858,co-00185,po-04,3,,True
copo-000859,co-00186,po-06,2,,True
copo-000860,co-00186,po-09,3,,True
copo-000861,co-00186,po-07,3,,True
copo-000862,co-00186,po-08,2,,True
copo-000863,co-00187,po-10,2,,True
copo-000864,co-00187,po-02,3,,True
copo-000865,co-00187,po-06,3,,True
copo-000866,co-00187,po-12,2,,True
copo-000867,co-00187,po-08,3,,True
copo-000868,co-00187,po-05,3,,True
copo-000869,co-00188,po-11,1,,True
copo-000870,co-00188,po-03,2,,True
copo-000871,co-00188,po-06,2,,True
copo-000872,co-00189,po-03,3,,True
copo-000873,co-00189,po-06,3,,True
copo-000874,co-00189,po-12,3,,True
copo-000875,co-00190,po-10,3,,True
copo-000876,co-00190,po-07,3,,True
copo-000877,co-00190,po-11,3,,True
copo-000878,co-00190,po-03,3,,True
copo-000879,co-00191,po-09,2,,True
copo-000880,co-00191,po-03,2,,True
copo-000881,co-00191,po-08,2,,True
copo-000882,co-00191,po-05,3,,True
copo-000883,co-00192,po-09,3,,True
copo-000884,co-00192,po-01,1,,True
copo-000885,co-00192,po-08,3,,True
copo-000886,co-00192,po-12,3,,True
copo-000887,co-00192,po-04,2,,True
copo-000888,co-00193,po-01,3,,True
copo-000889,co-00193,po-08,1,,True
copo-000890,co-00193,po-05,2,,True
copo-000891,co-00193,po-06,2,,True
copo-000892,co-00193,po-02,3,,True
copo-000893,co-00194,po-12,2,,True
copo-000894,co-00194,po-10,2,,True
copo-000895,co-00194,po-07,1,,True
copo-000896,co-00194,po-03,3,,True
copo-000897,co-00194,po-09,2,,True
copo-000898,co-00195,po-10,2,,True
copo-000899,co-00195,po-09,3,,True
copo-000900,co-00195,po-03,2,,True
copo-000901,co-00195,po-06,3,,True
copo-000902,co-00195,po-05,3,,True
copo-000903,co-00196,po-03,2,,True
copo-000904,co-00196,po-07,3,,True
copo-000905,co-00196,po-01,2,,True
copo-000906,co-00197,po-08,2,,True
copo-000907,co-00197,po-05,3,,True
copo-000908,co-00197,po-06,3,,True
copo-000909,co-00197,po-11,2,,True
copo-000910,co-00198,po-06,3,,True
copo-000911,co-00198,po-11,1,,True
copo-000912,co-00198,po-01,1,,True
copo-000913,co-00198,po-10,2,,True
copo-000914,co-00198,po-02,3,,True
copo-000915,co-00198,po-12,3,,True
copo-000916,co-00199,po-07,3,,True
copo-000917,co-00199,po-04,2,,True
copo-000918,co-00199,po-03,2,,True
copo-000919,co-00200,po-02,2,,True
copo-000920,co-00200,po-11,3,,True
copo-000921,co-00200,po-06,3,,True
copo-000922,co-00200,po-05,2,,True
copo-000923,co-00200,po-12,1,,True
copo-000924,co-00201,po-11,1,,True
copo-000925,co-00201,po-05,1,,True
copo-000926,co-00201,po-04,2,,True
copo-000927,co-00201,po-07,3,,True
copo-000928,co-00201,po-02,1,,True
copo-000929,co-00201,po-06,2,,True
copo-000930,co-00202,po-09,1,,True
copo-000931,co-00202,po-11,3,,True
copo-000932,co-00202,po-08,2,,True
copo-000933,co-00202,po-01,1,,True
copo-000934,co-00203,po-02,3,,True
copo-000935,co-00203,po-10,2,,True
copo-000936,co-00203,po-07,2,,True
copo-000937,co-00203,po-06,2,,True
copo-000938,co-00204,po-11,3,,True
copo-000939,co-00204,po-02,1,,True
copo-000940,co-00204,po-04,3,,True
copo-000941,co-00204,po-09,2,,True
copo-000942,co-00204,po-05,2,,True
copo-000943,co-00205,po-12,2,,True
copo-000944,co-00205,po-07,3,,True
copo-000945,co-00205,po-05,3,,True
copo-000946,co-00205,po-01,1,,True
copo-000947,co-00206,po-08,3,,True
copo-000948,co-00206,po-11,1,,True
copo-000949,co-00206,po-10,2,,True
copo-000950,co-00206,po-02,2,,True
copo-000951,co-00207,po-07,3,,True
copo-000952,co-00207,po-10,3,,True
copo-000953,co-00207,po-12,2,,True
copo-000954,co-00207,po-06,3,,True
copo-000955,co-00208,po-12,1,,True
copo-000956,co-00208,po-07,3,,True
copo-000957,co-00208,po-04,1,,True
copo-000958,co-00208,po-01,3,,True
copo-000959,co-00208,po-10,3,,True
copo-000960,co-00209,po-05,1,,True
copo-000961,co-00209,po-11,1,,True
copo-000962,co-00209,po-03,3,,True
copo-000963,co-00210,po-12,2,,True
copo-000964,co-00210,po-01,3,,True
copo-000965,co-00210,po-03,3,,True
copo-000966,co-00210,po-08,3,,True
copo-000967,co-00211,po-03,1,,True
copo-000968,co-00211,po-06,2,,True
copo-000969,co-00211,po-12,3,,True
copo-000970,co-00211,po-05,2,,True
copo-000971,co-00211,po-02,3,,True
copo-000972,co-00212,po-05,3,,True
copo-000973,co-00212,po-10,3,,True
copo-000974,co-00212,po-02,3,,True
copo-000975,co-00213,po-02,2,,True
copo-000976,co-00213,po-10,2,,True
copo-000977,co-00213,po-06,3,,True
copo-000978,co-00213,po-12,1,,True
copo-000979,co-00213,po-01,3,,True
copo-000980,co-00214,po-08,2,,True
copo-000981,co-00214,po-05,1,,True
copo-000982,co-00214,po-11,3,,True
copo-000983,co-00215,po-01,3,,True
copo-000984,co-00215,po-06,2,,True
copo-000985,co-00215,po-04,3,,True
copo-000986,co-00215,po-05,2,,True
copo-000987,co-00215,po-09,3,,True
copo-000988,co-00215,po-11,3,,True
copo-000989,co-00216,po-12,1,,True
copo-000990,co-00216,po-09,3,,True
copo-000991,co-00216,po-04,1,,True
copo-000992,co-00216,po-03,2,,True
copo-000993,co-00217,po-11,3,,True
copo-000994,co-00217,po-01,3,,True
copo-000995,co-00217,po-06,2,,True
copo-000996,co-00217,po-12,1,,True
copo-000997,co-00217,po-07,2,,True
copo-000998,co-00218,po-06,2,,True
copo-000999,co-00218,po-08,2,,True
copo-001000,co-00218,po-05,3,,True
copo-001001,co-00218,po-04,1,,True
copo-001002,co-00218,po-02,2,,True
copo-001003,co-00219,po-03,2,,True
copo-001004,co-00219,po-08,3,,True
copo-001005,co-00219,po-11,1,,True
copo-001006,co-00220,po-04,1,,True
copo-001007,co-00220,po-08,1,,True
copo-001008,co-00220,po-05,2,,True
copo-001009,co-00220,po-11,3,,True
copo-001010,co-00220,po-10,2,,True
copo-001011,co-00221,po-04,1,,True
copo-001012,co-00221,po-06,3,,True
copo-001013,co-00221,po-03,2,,True
copo-001014,co-00222,po-07,2,,True
copo-001015,co-00222,po-09,1,,True
copo-001016,co-00222,po-01,3,,True
copo-001017,co-00222,po-05,3,,True
copo-001018,co-00222,po-11,3,,True
copo-001019,co-00223,po-03,3,,True
copo-001020,co-00223,po-10,3,,True
copo-001021,co-00223,po-07,3,,True
copo-001022,co-00224,po-07,2,,True
copo-001023,co-00224,po-11,2,,True
copo-001024,co-00224,po-12,2,,True
copo-001025,co-00225,po-05,1,,True
copo-001026,co-00225,po-12,3,,True
copo-001027,co-00225,po-08,3,,True
copo-001028,co-00225,po-03,3,,True
copo-001029,co-00226,po-11,3,,True
copo-001030,co-00226,po-05,3,,True
copo-001031,co-00226,po-08,1,,True
copo-001032,co-00226,po-07,1,,True
copo-001033,co-00227,po-07,3,,True
copo-001034,co-00227,po-03,3,,True
copo-001035,co-00227,po-12,1,,True
copo-001036,co-00227,po-04,3,,True
copo-001037,co-00227,po-09,3,,True
copo-001038,co-00228,po-08,3,,True
copo-001039,co-00228,po-09,2,,True
copo-001040,co-00228,po-12,2,,True
copo-001041,co-00228,po-06,1,,True
copo-001042,co-00228,po-11,2,,True
copo-001043,co-00229,po-03,2,,True
copo-001044,co-00229,po-08,3,,True
copo-001045,co-00229,po-01,2,,True
copo-001046,co-00229,po-02,1,,True
copo-001047,co-00229,po-10,3,,True
copo-001048,co-00230,po-01,3,,True
copo-001049,co-00230,po-06,2,,True
copo-001050,co-00230,po-10,2,,True
copo-001051,co-00230,po-04,1,,True
copo-001052,co-00230,po-03,1,,True
copo-001053,co-00230,po-08,2,,True
copo-001054,co-00231,po-02,2,,True
copo-001055,co-00231,po-09,3,,True
copo-001056,co-00231,po-06,3,,True
copo-001057,co-00231,po-12,3,,True
copo-001058,co-00232,po-06,2,,True
copo-001059,co-00232,po-05,2,,True
copo-001060,co-00232,po-12,3,,True
copo-001061,co-00233,po-11,3,,True
copo-001062,co-00233,po-08,3,,True
copo-001063,co-00233,po-06,2,,True
copo-001064,co-00233,po-03,3,,True
copo-001065,co-00233,po-10,2,,True
copo-001066,co-00233,po-02,3,,True
copo-001067,co-00234,po-03,2,,True
copo-001068,co-00234,po-12,3,,True
copo-001069,co-00234,po-01,2,,True
copo-001070,co-00234,po-07,3,,True
copo-001071,co-00234,po-10,2,,True
copo-001072,co-00235,po-03,2,,True
copo-001073,co-00235,po-08,1,,True
copo-001074,co-00235,po-02,2,,True
copo-001075,co-00235,po-01,2,,True
copo-001076,co-00236,po-02,3,,True
copo-001077,co-00236,po-06,2,,True
copo-001078,co-00236,po-03,3,,True
copo-001079,co-00237,po-09,3,,True
copo-001080,co-00237,po-02,3,,True
copo-001081,co-00237,po-06,3,,True
copo-001082,co-00238,po-07,3,,True
copo-001083,co-00238,po-11,3,,True
copo-001084,co-00238,po-03,2,,True
copo-001085,co-00239,po-02,2,,True
copo-001086,co-00239,po-06,3,,True
copo-001087,co-00239,po-04,3,,True
copo-001088,co-00240,po-03,1,,True
copo-001089,co-00240,po-06,2,,True
copo-001090,co-00240,po-07,3,,True
copo-001091,co-00240,po-11,3,,True
copo-001092,co-00240,po-12,2,,True
copo-001093,co-00240,po-04,2,,True
copo-001094,co-00241,po-10,3,,True
copo-001095,co-00241,po-01,2,,True
copo-001096,co-00241,po-03,3,,True
copo-001097,co-00241,po-02,3,,True
copo-001098,co-00241,po-09,3,,True
copo-001099,co-00242,po-09,3,,True
copo-001100,co-00242,po-01,3,,True
copo-001101,co-00242,po-07,3,,True
copo-001102,co-00242,po-12,3,,True
copo-001103,co-00243,po-08,3,,True
copo-001104,co-00243,po-05,1,,True
copo-001105,co-00243,po-02,3,,True
copo-001106,co-00243,po-07,3,,True
copo-001107,co-00244,po-02,2,,True
copo-001108,co-00244,po-08,2,,True
copo-001109,co-00244,po-03,2,,True
copo-001110,co-00244,po-10,1,,True
copo-001111,co-00245,po-05,2,,True
copo-001112,co-00245,po-07,3,,True
copo-001113,co-00245,po-08,2,,True
copo-001114,co-00245,po-10,3,,True
copo-001115,co-00245,po-01,3,,True
copo-001116,co-00245,po-02,3,,True
copo-001117,co-00246,po-01,3,,True
copo-001118,co-00246,po-07,2,,True
copo-001119,co-00246,po-06,2,,True
copo-001120,co-00246,po-04,1,,True
copo-001121,co-00246,po-12,2,,True
copo-001122,co-00246,po-10,2,,True
copo-001123,co-00247,po-05,2,,True
copo-001124,co-00247,po-08,3,,True
copo-001125,co-00247,po-02,3,,True
copo-001126,co-00247,po-04,2,,True
copo-001127,co-00247,po-03,2,,True
copo-001128,co-00248,po-10,3,,True
copo-001129,co-00248,po-11,3,,True
copo-001130,co-00248,po-02,3,,True
copo-001131,co-00248,po-04,3,,True
copo-001132,co-00248,po-08,2,,True
copo-001133,co-00248,po-12,1,,True
copo-001134,co-00249,po-02,2,,True
copo-001135,co-00249,po-05,3,,True
copo-001136,co-00249,po-09,3,,True
copo-001137,co-00249,po-07,1,,True
copo-001138,co-00250,po-05,1,,True
copo-001139,co-00250,po-01,2,,True
copo-001140,co-00250,po-07,3,,True
copo-001141,co-00251,po-04,2,,True
copo-001142,co-00251,po-11,3,,True
copo-001143,co-00251,po-12,3,,True
copo-001144,co-00251,po-10,3,,True
copo-001145,co-00252,po-11,2,,True
copo-001146,co-00252,po-01,3,,True
copo-001147,co-00252,po-08,2,,True
copo-001148,co-00253,po-04,2,,True
copo-001149,co-00253,po-05,3,,True
copo-001150,co-00253,po-10,3,,True
copo-001151,co-00254,po-03,3,,True
copo-001152,co-00254,po-09,3,,True
copo-001153,co-00254,po-04,3,,True
copo-001154,co-00254,po-01,2,,True
copo-001155,co-00255,po-12,2,,True
copo-001156,co-00255,po-01,3,,True
copo-001157,co-00255,po-08,3,,True
copo-001158,co-00255,po-05,3,,True
copo-001159,co-00256,po-10,2,,True
copo-001160,co-00256,po-12,3,,True
copo-001161,co-00256,po-04,3,,True
copo-001162,co-00257,po-11,3,,True
copo-001163,co-00257,po-09,2,,True
copo-001164,co-00257,po-08,2,,True
copo-001165,co-00257,po-06,3,,True
copo-001166,co-00258,po-08,1,,True
copo-001167,co-00258,po-04,3,,True
copo-001168,co-00258,po-09,3,,True
copo-001169,co-00259,po-07,2,,True
copo-001170,co-00259,po-01,3,,True
copo-001171,co-00259,po-03,3,,True
copo-001172,co-00259,po-10,3,,True
copo-001173,co-00259,po-04,2,,True
copo-001174,co-00260,po-12,3,,True
copo-001175,co-00260,po-03,2,,True
copo-001176,co-00260,po-02,2,,True
copo-001177,co-00260,po-08,3,,True
copo-001178,co-00260,po-06,1,,True
copo-001179,co-00261,po-08,2,,True
copo-001180,co-00261,po-05,3,,True
copo-001181,co-00261,po-04,2,,True
copo-001182,co-00262,po-02,3,,True
copo-001183,co-00262,po-03,3,,True
copo-001184,co-00262,po-10,3,,True
copo-001185,co-00262,po-07,1,,True
copo-001186,co-00262,po-09,1,,True
copo-001187,co-00262,po-04,3,,True
copo-001188,co-00263,po-07,2,,True
copo-001189,co-00263,po-11,2,,True
copo-001190,co-00263,po-03,2,,True
copo-001191,co-00263,po-06,3,,True
copo-001192,co-00263,po-08,1,,True
copo-001193,co-00264,po-04,3,,True
copo-001194,co-00264,po-03,3,,True
copo-001195,co-00264,po-12,2,,True
copo-001196,co-00264,po-01,1,,True
copo-001197,co-00265,po-12,3,,True
copo-001198,co-00265,po-11,3,,True
copo-001199,co-00265,po-01,1,,True
copo-001200,co-00265,po-07,3,,True
copo-001201,co-00265,po-05,1,,True
copo-001202,co-00266,po-11,3,,True
copo-001203,co-00266,po-01,1,,True
copo-001204,co-00266,po-12,3,,True
copo-001205,co-00267,po-07,2,,True
copo-001206,co-00267,po-02,2,,True
copo-001207,co-00267,po-09,3,,True
copo-001208,co-00267,po-05,3,,True
copo-001209,co-00267,po-08,3,,True
copo-001210,co-00267,po-06,1,,True
copo-001211,co-00268,po-04,3,,True
copo-001212,co-00268,po-01,3,,True
copo-001213,co-00268,po-11,3,,True
copo-001214,co-00268,po-02,2,,True
copo-001215,co-00268,po-09,1,,True
copo-001216,co-00269,po-12,3,,True
copo-001217,co-00269,po-02,2,,True
copo-001218,co-00269,po-05,3,,True
copo-001219,co-00270,po-05,1,,True
copo-001220,co-00270,po-08,2,,True
copo-001221,co-00270,po-01,2,,True
copo-001222,co-00270,po-02,3,,True
copo-001223,co-00270,po-03,2,,True
copo-001224,co-00271,po-12,2,,True
copo-001225,co-00271,po-02,3,,True
copo-001226,co-00271,po-11,3,,True
copo-001227,co-00271,po-01,2,,True
copo-001228,co-00271,po-09,2,,True
copo-001229,co-00271,po-07,2,,True
copo-001230,co-00272,po-11,3,,True
copo-001231,co-00272,po-03,1,,True
copo-001232,co-00272,po-08,3,,True
copo-001233,co-00273,po-01,3,,True
copo-001234,co-00273,po-02,3,,True
copo-001235,co-00273,po-05,3,,True
copo-001236,co-00273,po-06,3,,True
copo-001237,co-00273,po-12,3,,True
copo-001238,co-00273,po-09,3,,True
copo-001239,co-00274,po-11,3,,True
copo-001240,co-00274,po-06,3,,True
copo-001241,co-00274,po-09,3,,True
copo-001242,co-00274,po-10,1,,True
copo-001243,co-00275,po-11,3,,True
copo-001244,co-00275,po-04,3,,True
copo-001245,co-00275,po-08,1,,True
copo-001246,co-00275,po-06,1,,True
copo-001247,co-00275,po-07,3,,True
copo-001248,co-00275,po-02,2,,True
copo-001249,co-00276,po-08,2,,True
copo-001250,co-00276,po-03,2,,True
copo-001251,co-00276,po-02,1,,True
copo-001252,co-00276,po-12,3,,True
copo-001253,co-00276,po-06,2,,True
copo-001254,co-00276,po-10,3,,True
copo-001255,co-00277,po-12,3,,True
copo-001256,co-00277,po-11,2,,True
copo-001257,co-00277,po-06,1,,True
copo-001258,co-00277,po-08,2,,True
copo-001259,co-00277,po-02,2,,True
copo-001260,co-00277,po-01,3,,True
copo-001261,co-00278,po-09,2,,True
copo-001262,co-00278,po-12,3,,True
copo-001263,co-00278,po-06,2,,True
copo-001264,co-00278,po-02,3,,True
copo-001265,co-00278,po-01,3,,True
copo-001266,co-00279,po-02,3,,True
copo-001267,co-00279,po-05,2,,True
copo-001268,co-00279,po-10,3,,True
copo-001269,co-00279,po-04,2,,True
copo-001270,co-00279,po-09,3,,True
copo-001271,co-00279,po-01,2,,True
copo-001272,co-00280,po-07,1,,True
copo-001273,co-00280,po-01,3,,True
copo-001274,co-00280,po-10,3,,True
copo-001275,co-00281,po-08,3,,True
copo-001276,co-00281,po-01,3,,True
copo-001277,co-00281,po-09,3,,True
copo-001278,co-00281,po-11,3,,True
copo-001279,co-00282,po-12,1,,True
copo-001280,co-00282,po-10,3,,True
copo-001281,co-00282,po-03,3,,True
copo-001282,co-00282,po-11,3,,True
copo-001283,co-00283,po-07,3,,True
copo-001284,co-00283,po-01,2,,True
copo-001285,co-00283,po-09,1,,True
