id,student_id,hostel_room_id,hostel_block_id,room_number,academic_year,admission_year,status
halloc-01101,STU-00273,hrm-0388,hblk-girls-c,GC-F4R07,2024-2028,2024,occupied
halloc-01102,STU-00603,hrm-0388,hblk-girls-c,GC-F4R07,2023-2027,2023,occupied
halloc-01103,STU-03131,hrm-0389,hblk-girls-c,GC-F4R08,2022-2026,2022,occupied
halloc-01104,STU-00470,hrm-0389,hblk-girls-c,GC-F4R08,2025-2029,2025,occupied
halloc-01105,STU-00422,hrm-0390,hblk-girls-c,GC-F4R09,2025-2029,2025,occupied
halloc-01106,STU-03212,hrm-0390,hblk-girls-c,GC-F4R09,2023-2027,2023,occupied
halloc-01107,STU-02061,hrm-0391,hblk-girls-c,GC-F4R10,2023-2027,2023,occupied
halloc-01108,STU-00219,hrm-0391,hblk-girls-c,GC-F4R10,2023-2027,2023,occupied
halloc-01109,STU-01215,hrm-0392,hblk-girls-c,GC-F4R11,2024-2028,2024,occupied
halloc-01110,STU-01209,hrm-0392,hblk-girls-c,GC-F4R11,2024-2028,2024,occupied
halloc-01111,STU-00069,hrm-0393,hblk-girls-c,GC-F4R12,2022-2026,2022,occupied
halloc-01112,STU-02432,hrm-0393,hblk-girls-c,GC-F4R12,2022-2026,2022,occupied
halloc-01113,STU-00975,hrm-0394,hblk-girls-c,GC-F4R01,2022-2026,2022,occupied
halloc-01114,STU-00093,hrm-0394,hblk-girls-c,GC-F4R01,2022-2026,2022,occupied
halloc-01115,STU-00292,hrm-0394,hblk-girls-c,GC-F4R01,2024-2028,2024,occupied
halloc-01116,STU-00401,hrm-0395,hblk-girls-c,GC-F4R02,2025-2029,2025,occupied
halloc-01117,STU-01852,hrm-0395,hblk-girls-c,GC-F4R02,2024-2028,2024,occupied
halloc-01118,STU-02727,hrm-0395,hblk-girls-c,GC-F4R02,2022-2026,2022,occupied
halloc-01119,STU-00682,hrm-0396,hblk-girls-c,GC-F4R03,2023-2027,2023,occupied
halloc-01120,STU-01174,hrm-0396,hblk-girls-c,GC-F4R03,2023-2027,2023,occupied
halloc-01121,STU-00721,hrm-0396,hblk-girls-c,GC-F4R03,2024-2028,2024,occupied
halloc-01122,STU-00914,hrm-0397,hblk-girls-c,GC-F4R04,2025-2029,2025,occupied
halloc-01123,STU-01963,hrm-0397,hblk-girls-c,GC-F4R04,2022-2026,2022,occupied
halloc-01124,STU-00161,hrm-0397,hblk-girls-c,GC-F4R04,2023-2027,2023,occupied
halloc-01125,STU-01916,hrm-0398,hblk-girls-c,GC-F4R05,2025-2029,2025,occupied
halloc-01126,STU-00873,hrm-0398,hblk-girls-c,GC-F4R05,2025-2029,2025,occupied
halloc-01127,STU-01323,hrm-0398,hblk-girls-c,GC-F4R05,2025-2029,2025,occupied
halloc-01128,STU-00050,hrm-0399,hblk-girls-c,GC-F4R06,2022-2026,2022,occupied
halloc-01129,STU-02560,hrm-0399,hblk-girls-c,GC-F4R06,2024-2028,2024,occupied
halloc-01130,STU-00937,hrm-0399,hblk-girls-c,GC-F4R06,2025-2029,2025,occupied
halloc-01131,STU-02032,hrm-0400,hblk-girls-c,GC-F4R07,2022-2026,2022,occupied
halloc-01132,STU-01991,hrm-0400,hblk-girls-c,GC-F4R07,2022-2026,2022,occupied
halloc-01133,STU-00735,hrm-0400,hblk-girls-c,GC-F4R07,2024-2028,2024,occupied
halloc-01134,STU-00316,hrm-0401,hblk-girls-c,GC-F4R08,2024-2028,2024,occupied
halloc-01135,STU-02553,hrm-0401,hblk-girls-c,GC-F4R08,2024-2028,2024,occupied
halloc-01136,STU-02476,hrm-0401,hblk-girls-c,GC-F4R08,2023-2027,2023,occupied
halloc-01137,STU-00577,hrm-0402,hblk-girls-c,GC-F4R09,2022-2026,2022,occupied
halloc-01138,STU-00954,hrm-0402,hblk-girls-c,GC-F4R09,2025-2029,2025,occupied
halloc-01139,STU-02322,hrm-0402,hblk-girls-c,GC-F4R09,2025-2029,2025,occupied
halloc-01140,STU-00793,hrm-0403,hblk-girls-c,GC-F4R10,2024-2028,2024,occupied
halloc-01141,STU-01395,hrm-0403,hblk-girls-c,GC-F4R10,2025-2029,2025,occupied
halloc-01142,STU-02424,hrm-0403,hblk-girls-c,GC-F4R10,2022-2026,2022,occupied
halloc-01143,STU-02552,hrm-0404,hblk-girls-c,GC-F4R01,2024-2028,2024,occupied
halloc-01144,STU-03039,hrm-0404,hblk-girls-c,GC-F4R01,2025-2029,2025,occupied
halloc-01145,STU-00238,hrm-0404,hblk-girls-c,GC-F4R01,2023-2027,2023,occupied
halloc-01146,STU-00451,hrm-0404,hblk-girls-c,GC-F4R01,2025-2029,2025,occupied
halloc-01147,STU-01813,hrm-0405,hblk-girls-c,GC-F4R02,2024-2028,2024,occupied
halloc-01148,STU-02218,hrm-0405,hblk-girls-c,GC-F4R02,2024-2028,2024,occupied
halloc-01149,STU-01542,hrm-0405,hblk-girls-c,GC-F4R02,2023-2027,2023,occupied
halloc-01150,STU-00031,hrm-0405,hblk-girls-c,GC-F4R02,2022-2026,2022,occupied
halloc-01151,STU-02383,hrm-0406,hblk-girls-c,GC-F4R03,2025-2029,2025,occupied
halloc-01152,STU-01531,hrm-0406,hblk-girls-c,GC-F4R03,2023-2027,2023,occupied
halloc-01153,STU-00804,hrm-0406,hblk-girls-c,GC-F4R03,2024-2028,2024,occupied
halloc-01154,STU-02870,hrm-0406,hblk-girls-c,GC-F4R03,2023-2027,2023,occupied
halloc-01155,STU-00722,hrm-0407,hblk-girls-c,GC-F4R04,2024-2028,2024,occupied
halloc-01156,STU-02312,hrm-0407,hblk-girls-c,GC-F4R04,2025-2029,2025,occupied
halloc-01157,STU-01927,hrm-0407,hblk-girls-c,GC-F4R04,2022-2026,2022,occupied
halloc-01158,STU-01660,hrm-0407,hblk-girls-c,GC-F4R04,2025-2029,2025,occupied
halloc-01159,STU-00740,hrm-0408,hblk-girls-c,GC-F4R05,2024-2028,2024,occupied
halloc-01160,STU-02430,hrm-0408,hblk-girls-c,GC-F4R05,2022-2026,2022,occupied
halloc-01161,STU-00251,hrm-0408,hblk-girls-c,GC-F4R05,2024-2028,2024,occupied
halloc-01162,STU-00510,hrm-0408,hblk-girls-c,GC-F4R05,2022-2026,2022,occupied
halloc-01163,STU-00503,hrm-0409,hblk-girls-c,GC-F4R06,2022-2026,2022,occupied
halloc-01164,STU-00519,hrm-0409,hblk-girls-c,GC-F4R06,2022-2026,2022,occupied
halloc-01165,STU-01869,hrm-0409,hblk-girls-c,GC-F4R06,2025-2029,2025,occupied
halloc-01166,STU-02451,hrm-0409,hblk-girls-c,GC-F4R06,2022-2026,2022,occupied
halloc-01167,STU-01765,hrm-0410,hblk-girls-c,GC-DORM-01,2023-2027,2023,occupied
halloc-01168,STU-00759,hrm-0410,hblk-girls-c,GC-DORM-01,2024-2028,2024,occupied
halloc-01169,STU-02739,hrm-0410,hblk-girls-c,GC-DORM-01,2022-2026,2022,occupied
halloc-01170,STU-01404,hrm-0410,hblk-girls-c,GC-DORM-01,2025-2029,2025,occupied
halloc-01171,STU-01226,hrm-0410,hblk-girls-c,GC-DORM-01,2024-2028,2024,occupied
halloc-01172,STU-01195,hrm-0410,hblk-girls-c,GC-DORM-01,2023-2027,2023,occupied
halloc-01173,STU-00921,hrm-0410,hblk-girls-c,GC-DORM-01,2025-2029,2025,occupied
halloc-01174,STU-00180,hrm-0410,hblk-girls-c,GC-DORM-01,2023-2027,2023,occupied
halloc-01175,STU-01068,hrm-0410,hblk-girls-c,GC-DORM-01,2022-2026,2022,occupied
halloc-01176,STU-00142,hrm-0410,hblk-girls-c,GC-DORM-01,2023-2027,2023,occupied
halloc-01177,STU-02960,hrm-0410,hblk-girls-c,GC-DORM-01,2024-2028,2024,occupied
halloc-01178,STU-00953,hrm-0410,hblk-girls-c,GC-DORM-01,2025-2029,2025,occupied
halloc-01179,STU-00495,hrm-0410,hblk-girls-c,GC-DORM-01,2022-2026,2022,occupied
halloc-01180,STU-01483,hrm-0410,hblk-girls-c,GC-DORM-01,2022-2026,2022,occupied
halloc-01181,STU-02337,hrm-0410,hblk-girls-c,GC-DORM-01,2025-2029,2025,occupied
halloc-01182,STU-02083,hrm-0410,hblk-girls-c,GC-DORM-01,2023-2027,2023,occupied
halloc-01183,STU-00293,hrm-0410,hblk-girls-c,GC-DORM-01,2024-2028,2024,occupied
halloc-01184,STU-01414,hrm-0410,hblk-girls-c,GC-DORM-01,2025-2029,2025,occupied
halloc-01185,STU-00280,hrm-0410,hblk-girls-c,GC-DORM-01,2024-2028,2024,occupied
halloc-01186,STU-00717,hrm-0410,hblk-girls-c,GC-DORM-01,2023-2027,2023,occupied
halloc-01187,STU-02996,hrm-0411,hblk-girls-c,GC-DORM-02,2024-2028,2024,occupied
halloc-01188,STU-02080,hrm-0411,hblk-girls-c,GC-DORM-02,2023-2027,2023,occupied
halloc-01189,STU-00728,hrm-0411,hblk-girls-c,GC-DORM-02,2024-2028,2024,occupied
halloc-01190,STU-02691,hrm-0411,hblk-girls-c,GC-DORM-02,2022-2026,2022,occupied
halloc-01191,STU-02031,hrm-0411,hblk-girls-c,GC-DORM-02,2022-2026,2022,occupied
halloc-01192,STU-02389,hrm-0411,hblk-girls-c,GC-DORM-02,2025-2029,2025,occupied
halloc-01193,STU-03100,hrm-0411,hblk-girls-c,GC-DORM-02,2025-2029,2025,occupied
halloc-01194,STU-01638,hrm-0411,hblk-girls-c,GC-DORM-02,2025-2029,2025,occupied
halloc-01195,STU-03046,hrm-0411,hblk-girls-c,GC-DORM-02,2025-2029,2025,occupied
halloc-01196,STU-02446,hrm-0411,hblk-girls-c,GC-DORM-02,2022-2026,2022,occupied
halloc-01197,STU-01243,hrm-0411,hblk-girls-c,GC-DORM-02,2024-2028,2024,occupied
halloc-01198,STU-01776,hrm-0411,hblk-girls-c,GC-DORM-02,2023-2027,2023,occupied
halloc-01199,STU-03293,hrm-0411,hblk-girls-c,GC-DORM-02,2024-2028,2024,occupied
halloc-01200,STU-00259,hrm-0411,hblk-girls-c,GC-DORM-02,2024-2028,2024,occupied
halloc-01201,STU-02135,hrm-0411,hblk-girls-c,GC-DORM-02,2023-2027,2023,occupied
halloc-01202,STU-01331,hrm-0411,hblk-girls-c,GC-DORM-02,2025-2029,2025,occupied
halloc-01203,STU-02051,hrm-0411,hblk-girls-c,GC-DORM-02,2023-2027,2023,occupied
halloc-01204,STU-01123,hrm-0411,hblk-girls-c,GC-DORM-02,2023-2027,2023,occupied
halloc-01205,STU-00845,hrm-0411,hblk-girls-c,GC-DORM-02,2025-2029,2025,occupied
halloc-01206,STU-01566,hrm-0411,hblk-girls-c,GC-DORM-02,2024-2028,2024,occupied
halloc-01207,STU-00249,hrm-0412,hblk-girls-c,GC-DORM-03,2024-2028,2024,occupied
halloc-01208,STU-00449,hrm-0412,hblk-girls-c,GC-DORM-03,2025-2029,2025,occupied
halloc-01209,STU-02144,hrm-0412,hblk-girls-c,GC-DORM-03,2023-2027,2023,occupied
halloc-01210,STU-03327,hrm-0412,hblk-girls-c,GC-DORM-03,2025-2029,2025,occupied
halloc-01211,STU-00413,hrm-0412,hblk-girls-c,GC-DORM-03,2025-2029,2025,occupied
halloc-01212,STU-02913,hrm-0412,hblk-girls-c,GC-DORM-03,2024-2028,2024,occupied
halloc-01213,STU-02518,hrm-0412,hblk-girls-c,GC-DORM-03,2023-2027,2023,occupied
halloc-01214,STU-01752,hrm-0412,hblk-girls-c,GC-DORM-03,2023-2027,2023,occupied
halloc-01215,STU-02354,hrm-0412,hblk-girls-c,GC-DORM-03,2025-2029,2025,occupied
halloc-01216,STU-01472,hrm-0412,hblk-girls-c,GC-DORM-03,2022-2026,2022,occupied
halloc-01217,STU-00295,hrm-0412,hblk-girls-c,GC-DORM-03,2024-2028,2024,occupied
halloc-01218,STU-01102,hrm-0412,hblk-girls-c,GC-DORM-03,2023-2027,2023,occupied
halloc-01219,STU-01949,hrm-0412,hblk-girls-c,GC-DORM-03,2022-2026,2022,occupied
halloc-01220,STU-01707,hrm-0412,hblk-girls-c,GC-DORM-03,2022-2026,2022,occupied
halloc-01221,STU-00357,hrm-0412,hblk-girls-c,GC-DORM-03,2024-2028,2024,occupied
halloc-01222,STU-03240,hrm-0412,hblk-girls-c,GC-DORM-03,2023-2027,2023,occupied
halloc-01223,STU-03279,hrm-0412,hblk-girls-c,GC-DORM-03,2024-2028,2024,occupied
halloc-01224,STU-00428,hrm-0412,hblk-girls-c,GC-DORM-03,2025-2029,2025,occupied
halloc-01225,STU-02139,hrm-0412,hblk-girls-c,GC-DORM-03,2023-2027,2023,occupied
halloc-01226,STU-03275,hrm-0412,hblk-girls-c,GC-DORM-03,2024-2028,2024,occupied
halloc-01227,STU-01253,hrm-0413,hblk-girls-d,GD-F1R01,2024-2028,2024,occupied
halloc-01228,STU-01248,hrm-0413,hblk-girls-d,GD-F1R01,2024-2028,2024,occupied
halloc-01229,STU-02791,hrm-0414,hblk-girls-d,GD-F1R02,2023-2027,2023,occupied
halloc-01230,STU-01588,hrm-0414,hblk-girls-d,GD-F1R02,2024-2028,2024,occupied
halloc-01231,STU-01026,hrm-0415,hblk-girls-d,GD-F1R03,2022-2026,2022,occupied
halloc-01232,STU-00138,hrm-0415,hblk-girls-d,GD-F1R03,2023-2027,2023,occupied
halloc-01233,STU-03291,hrm-0416,hblk-girls-d,GD-F1R04,2024-2028,2024,occupied
halloc-01234,STU-00725,hrm-0416,hblk-girls-d,GD-F1R04,2024-2028,2024,occupied
halloc-01235,STU-02734,hrm-0417,hblk-girls-d,GD-F1R05,2022-2026,2022,occupied
halloc-01236,STU-01897,hrm-0417,hblk-girls-d,GD-F1R05,2025-2029,2025,occupied
halloc-01237,STU-02939,hrm-0418,hblk-girls-d,GD-F1R06,2024-2028,2024,occupied
halloc-01238,STU-02976,hrm-0418,hblk-girls-d,GD-F1R06,2024-2028,2024,occupied
halloc-01239,STU-03090,hrm-0419,hblk-girls-d,GD-F1R07,2025-2029,2025,occupied
halloc-01240,STU-03323,hrm-0419,hblk-girls-d,GD-F1R07,2025-2029,2025,occupied
halloc-01241,STU-02752,hrm-0420,hblk-girls-d,GD-F1R08,2022-2026,2022,occupied
halloc-01242,STU-01234,hrm-0420,hblk-girls-d,GD-F1R08,2024-2028,2024,occupied
halloc-01243,STU-01812,hrm-0421,hblk-girls-d,GD-F1R09,2024-2028,2024,occupied
halloc-01244,STU-02748,hrm-0421,hblk-girls-d,GD-F1R09,2022-2026,2022,occupied
halloc-01245,STU-03324,hrm-0422,hblk-girls-d,GD-F1R10,2025-2029,2025,occupied
halloc-01246,STU-01143,hrm-0422,hblk-girls-d,GD-F1R10,2023-2027,2023,occupied
halloc-01247,STU-02776,hrm-0423,hblk-girls-d,GD-F1R01,2023-2027,2023,occupied
halloc-01248,STU-01781,hrm-0423,hblk-girls-d,GD-F1R01,2023-2027,2023,occupied
halloc-01249,STU-01485,hrm-0423,hblk-girls-d,GD-F1R01,2022-2026,2022,occupied
halloc-01250,STU-00427,hrm-0424,hblk-girls-d,GD-F1R02,2025-2029,2025,occupied
halloc-01251,STU-01642,hrm-0424,hblk-girls-d,GD-F1R02,2025-2029,2025,occupied
halloc-01252,STU-02146,hrm-0424,hblk-girls-d,GD-F1R02,2023-2027,2023,occupied
halloc-01253,STU-01920,hrm-0425,hblk-girls-d,GD-F1R03,2025-2029,2025,occupied
halloc-01254,STU-01934,hrm-0425,hblk-girls-d,GD-F1R03,2022-2026,2022,occupied
halloc-01255,STU-00950,hrm-0425,hblk-girls-d,GD-F1R03,2025-2029,2025,occupied
halloc-01256,STU-02428,hrm-0426,hblk-girls-d,GD-F1R04,2022-2026,2022,occupied
halloc-01257,STU-00907,hrm-0426,hblk-girls-d,GD-F1R04,2025-2029,2025,occupied
halloc-01258,STU-00004,hrm-0426,hblk-girls-d,GD-F1R04,2022-2026,2022,occupied
halloc-01259,STU-03011,hrm-0427,hblk-girls-d,GD-F1R05,2025-2029,2025,occupied
halloc-01260,STU-01712,hrm-0427,hblk-girls-d,GD-F1R05,2022-2026,2022,occupied
halloc-01261,STU-02640,hrm-0427,hblk-girls-d,GD-F1R05,2025-2029,2025,occupied
halloc-01262,STU-01136,hrm-0428,hblk-girls-d,GD-F1R06,2023-2027,2023,occupied
halloc-01263,STU-02780,hrm-0428,hblk-girls-d,GD-F1R06,2023-2027,2023,occupied
halloc-01264,STU-02645,hrm-0428,hblk-girls-d,GD-F1R06,2022-2026,2022,occupied
halloc-01265,STU-03161,hrm-0429,hblk-girls-d,GD-F1R07,2022-2026,2022,occupied
halloc-01266,STU-00875,hrm-0429,hblk-girls-d,GD-F1R07,2025-2029,2025,occupied
halloc-01267,STU-00231,hrm-0429,hblk-girls-d,GD-F1R07,2023-2027,2023,occupied
halloc-01268,STU-00386,hrm-0430,hblk-girls-d,GD-F1R08,2025-2029,2025,occupied
halloc-01269,STU-02491,hrm-0430,hblk-girls-d,GD-F1R08,2023-2027,2023,occupied
halloc-01270,STU-02792,hrm-0430,hblk-girls-d,GD-F1R08,2023-2027,2023,occupied
halloc-01271,STU-01992,hrm-0431,hblk-girls-d,GD-F2R01,2022-2026,2022,occupied
halloc-01272,STU-00544,hrm-0431,hblk-girls-d,GD-F2R01,2022-2026,2022,occupied
halloc-01273,STU-01250,hrm-0432,hblk-girls-d,GD-F2R02,2024-2028,2024,occupied
halloc-01274,STU-00416,hrm-0432,hblk-girls-d,GD-F2R02,2025-2029,2025,occupied
halloc-01275,STU-03156,hrm-0433,hblk-girls-d,GD-F2R03,2022-2026,2022,occupied
halloc-01276,STU-01512,hrm-0433,hblk-girls-d,GD-F2R03,2023-2027,2023,occupied
halloc-01277,STU-00755,hrm-0434,hblk-girls-d,GD-F2R04,2024-2028,2024,occupied
halloc-01278,STU-01567,hrm-0434,hblk-girls-d,GD-F2R04,2024-2028,2024,occupied
halloc-01279,STU-01621,hrm-0435,hblk-girls-d,GD-F2R05,2025-2029,2025,occupied
halloc-01280,STU-01369,hrm-0435,hblk-girls-d,GD-F2R05,2025-2029,2025,occupied
halloc-01281,STU-00871,hrm-0436,hblk-girls-d,GD-F2R06,2025-2029,2025,occupied
halloc-01282,STU-02345,hrm-0436,hblk-girls-d,GD-F2R06,2025-2029,2025,occupied
halloc-01283,STU-01715,hrm-0437,hblk-girls-d,GD-F2R07,2022-2026,2022,occupied
halloc-01284,STU-00920,hrm-0437,hblk-girls-d,GD-F2R07,2025-2029,2025,occupied
halloc-01285,STU-02386,hrm-0438,hblk-girls-d,GD-F2R08,2025-2029,2025,occupied
halloc-01286,STU-03049,hrm-0438,hblk-girls-d,GD-F2R08,2025-2029,2025,occupied
halloc-01287,STU-00448,hrm-0439,hblk-girls-d,GD-F2R09,2025-2029,2025,occupied
halloc-01288,STU-02782,hrm-0439,hblk-girls-d,GD-F2R09,2023-2027,2023,occupied
halloc-01289,STU-02128,hrm-0440,hblk-girls-d,GD-F2R10,2023-2027,2023,occupied
halloc-01290,STU-00345,hrm-0440,hblk-girls-d,GD-F2R10,2024-2028,2024,occupied
halloc-01291,STU-03098,hrm-0441,hblk-girls-d,GD-F2R01,2025-2029,2025,occupied
halloc-01292,STU-00336,hrm-0441,hblk-girls-d,GD-F2R01,2024-2028,2024,occupied
halloc-01293,STU-02798,hrm-0441,hblk-girls-d,GD-F2R01,2023-2027,2023,occupied
halloc-01294,STU-00705,hrm-0442,hblk-girls-d,GD-F2R02,2023-2027,2023,occupied
halloc-01295,STU-00281,hrm-0442,hblk-girls-d,GD-F2R02,2024-2028,2024,occupied
halloc-01296,STU-01354,hrm-0442,hblk-girls-d,GD-F2R02,2025-2029,2025,occupied
halloc-01297,STU-02925,hrm-0443,hblk-girls-d,GD-F2R03,2024-2028,2024,occupied
halloc-01298,STU-00042,hrm-0443,hblk-girls-d,GD-F2R03,2022-2026,2022,occupied
halloc-01299,STU-01827,hrm-0443,hblk-girls-d,GD-F2R03,2024-2028,2024,occupied
halloc-01300,STU-00977,hrm-0444,hblk-girls-d,GD-F2R04,2022-2026,2022,occupied
halloc-01301,STU-00455,hrm-0444,hblk-girls-d,GD-F2R04,2025-2029,2025,occupied
halloc-01302,STU-02372,hrm-0444,hblk-girls-d,GD-F2R04,2025-2029,2025,occupied
halloc-01303,STU-00738,hrm-0445,hblk-girls-d,GD-F2R05,2024-2028,2024,occupied
halloc-01304,STU-02662,hrm-0445,hblk-girls-d,GD-F2R05,2022-2026,2022,occupied
halloc-01305,STU-02021,hrm-0445,hblk-girls-d,GD-F2R05,2022-2026,2022,occupied
halloc-01306,STU-02070,hrm-0446,hblk-girls-d,GD-F2R06,2023-2027,2023,occupied
halloc-01307,STU-00058,hrm-0446,hblk-girls-d,GD-F2R06,2022-2026,2022,occupied
halloc-01308,STU-00353,hrm-0446,hblk-girls-d,GD-F2R06,2024-2028,2024,occupied
halloc-01309,STU-01628,hrm-0447,hblk-girls-d,GD-F2R07,2025-2029,2025,occupied
halloc-01310,STU-02319,hrm-0447,hblk-girls-d,GD-F2R07,2025-2029,2025,occupied
halloc-01311,STU-02950,hrm-0447,hblk-girls-d,GD-F2R07,2024-2028,2024,occupied
halloc-01312,STU-01466,hrm-0448,hblk-girls-d,GD-F2R08,2022-2026,2022,occupied
halloc-01313,STU-03278,hrm-0448,hblk-girls-d,GD-F2R08,2024-2028,2024,occupied
halloc-01314,STU-00372,hrm-0448,hblk-girls-d,GD-F2R08,2025-2029,2025,occupied
halloc-01315,STU-03241,hrm-0449,hblk-girls-d,GD-F3R01,2024-2028,2024,occupied
halloc-01316,STU-00849,hrm-0450,hblk-girls-d,GD-F3R02,2025-2029,2025,occupied
halloc-01317,STU-00592,hrm-0451,hblk-girls-d,GD-F3R03,2022-2026,2022,occupied
halloc-01318,STU-00169,hrm-0452,hblk-girls-d,GD-F3R04,2023-2027,2023,occupied
halloc-01319,STU-03246,hrm-0453,hblk-girls-d,GD-F3R05,2024-2028,2024,occupied
halloc-01320,STU-01476,hrm-0454,hblk-girls-d,GD-F3R06,2022-2026,2022,occupied
halloc-01321,STU-02056,hrm-0455,hblk-girls-d,GD-F3R07,2023-2027,2023,occupied
halloc-01322,STU-01666,hrm-0456,hblk-girls-d,GD-F3R08,2025-2029,2025,occupied
halloc-01323,STU-02519,hrm-0457,hblk-girls-d,GD-F3R01,2023-2027,2023,occupied
halloc-01324,STU-02034,hrm-0457,hblk-girls-d,GD-F3R01,2022-2026,2022,occupied
halloc-01325,STU-01202,hrm-0458,hblk-girls-d,GD-F3R02,2024-2028,2024,occupied
halloc-01326,STU-01744,hrm-0458,hblk-girls-d,GD-F3R02,2023-2027,2023,occupied
halloc-01327,STU-00538,hrm-0459,hblk-girls-d,GD-F3R03,2022-2026,2022,occupied
halloc-01328,STU-00177,hrm-0459,hblk-girls-d,GD-F3R03,2023-2027,2023,occupied
halloc-01329,STU-01361,hrm-0460,hblk-girls-d,GD-F3R04,2025-2029,2025,occupied
halloc-01330,STU-01533,hrm-0460,hblk-girls-d,GD-F3R04,2023-2027,2023,occupied
halloc-01331,STU-01809,hrm-0461,hblk-girls-d,GD-F3R05,2024-2028,2024,occupied
halloc-01332,STU-02926,hrm-0461,hblk-girls-d,GD-F3R05,2024-2028,2024,occupied
halloc-01333,STU-02145,hrm-0462,hblk-girls-d,GD-F3R06,2023-2027,2023,occupied
halloc-01334,STU-00002,hrm-0462,hblk-girls-d,GD-F3R06,2022-2026,2022,occupied
halloc-01335,STU-02756,hrm-0463,hblk-girls-d,GD-F3R07,2022-2026,2022,occupied
halloc-01336,STU-01733,hrm-0463,hblk-girls-d,GD-F3R07,2022-2026,2022,occupied
halloc-01337,STU-02909,hrm-0464,hblk-girls-d,GD-F3R08,2024-2028,2024,occupied
halloc-01338,STU-01348,hrm-0464,hblk-girls-d,GD-F3R08,2025-2029,2025,occupied
halloc-01339,STU-02580,hrm-0465,hblk-girls-d,GD-F3R09,2024-2028,2024,occupied
halloc-01340,STU-00340,hrm-0465,hblk-girls-d,GD-F3R09,2024-2028,2024,occupied
halloc-01341,STU-01065,hrm-0466,hblk-girls-d,GD-F3R10,2022-2026,2022,occupied
halloc-01342,STU-00796,hrm-0466,hblk-girls-d,GD-F3R10,2024-2028,2024,occupied
halloc-01343,STU-01016,hrm-0467,hblk-girls-d,GD-F4R01,2022-2026,2022,occupied
halloc-01344,STU-00276,hrm-0468,hblk-girls-d,GD-F4R02,2024-2028,2024,occupied
halloc-01345,STU-01504,hrm-0469,hblk-girls-d,GD-F4R03,2023-2027,2023,occupied
halloc-01346,STU-00079,hrm-0470,hblk-girls-d,GD-F4R04,2022-2026,2022,occupied
halloc-01347,STU-01825,hrm-0471,hblk-girls-d,GD-F4R05,2024-2028,2024,occupied
halloc-01348,STU-02527,hrm-0472,hblk-girls-d,GD-F4R06,2024-2028,2024,occupied
halloc-01349,STU-02725,hrm-0473,hblk-girls-d,GD-F4R07,2022-2026,2022,occupied
halloc-01350,STU-01339,hrm-0474,hblk-girls-d,GD-F4R08,2025-2029,2025,occupied
halloc-01351,STU-03157,hrm-0475,hblk-girls-d,GD-F4R01,2022-2026,2022,occupied
halloc-01352,STU-02150,hrm-0475,hblk-girls-d,GD-F4R01,2023-2027,2023,occupied
halloc-01353,STU-00915,hrm-0476,hblk-girls-d,GD-F4R02,2025-2029,2025,occupied
halloc-01354,STU-01653,hrm-0476,hblk-girls-d,GD-F4R02,2025-2029,2025,occupied
halloc-01355,STU-02280,hrm-0477,hblk-girls-d,GD-F4R03,2024-2028,2024,occupied
halloc-01356,STU-01360,hrm-0477,hblk-girls-d,GD-F4R03,2025-2029,2025,occupied
halloc-01357,STU-01101,hrm-0478,hblk-girls-d,GD-F4R04,2023-2027,2023,occupied
halloc-01358,STU-00460,hrm-0478,hblk-girls-d,GD-F4R04,2025-2029,2025,occupied
halloc-01359,STU-02885,hrm-0479,hblk-girls-d,GD-F4R05,2024-2028,2024,occupied
halloc-01360,STU-00310,hrm-0479,hblk-girls-d,GD-F4R05,2024-2028,2024,occupied
halloc-01361,STU-02194,hrm-0480,hblk-girls-d,GD-F4R06,2024-2028,2024,occupied
halloc-01362,STU-01063,hrm-0480,hblk-girls-d,GD-F4R06,2022-2026,2022,occupied
halloc-01363,STU-01109,hrm-0481,hblk-girls-d,GD-F4R07,2023-2027,2023,occupied
halloc-01364,STU-01358,hrm-0481,hblk-girls-d,GD-F4R07,2025-2029,2025,occupied
halloc-01365,STU-01167,hrm-0482,hblk-girls-d,GD-F4R08,2023-2027,2023,occupied
halloc-01366,STU-03150,hrm-0482,hblk-girls-d,GD-F4R08,2022-2026,2022,occupied
halloc-01367,STU-00524,hrm-0483,hblk-girls-d,GD-F4R09,2022-2026,2022,occupied
halloc-01368,STU-03297,hrm-0483,hblk-girls-d,GD-F4R09,2024-2028,2024,occupied
halloc-01369,STU-02932,hrm-0484,hblk-girls-d,GD-F4R10,2024-2028,2024,occupied
