id,college_id,co_id,pso_id,co_code,pso_code,strength
copso-000333,aits-hyd-001,co-00221,pso-cse-01,22CS6106.CO4,01,3
copso-000334,aits-hyd-001,co-00222,pso-cse-03,22CS6106.CO5,03,3
copso-000335,aits-hyd-001,co-00222,pso-cse-01,22CS6106.CO5,01,3
copso-000336,aits-hyd-001,co-00223,pso-cse-01,22CS6107.CO1,01,2
copso-000337,aits-hyd-001,co-00224,pso-cse-02,22CS6107.CO2,02,3
copso-000338,aits-hyd-001,co-00225,pso-cse-03,22CS6107.CO3,03,2
copso-000339,aits-hyd-001,co-00225,pso-cse-01,22CS6107.CO3,01,1
copso-000340,aits-hyd-001,co-00226,pso-cse-03,22CS6107.CO4,03,2
copso-000341,aits-hyd-001,co-00227,pso-cse-03,22CS6107.CO5,03,2
copso-000342,aits-hyd-001,co-00227,pso-cse-01,22CS6107.CO5,01,3
copso-000343,aits-hyd-001,co-00228,pso-cse-02,22CS6107.CO6,02,2
copso-000344,aits-hyd-001,co-00228,pso-cse-01,22CS6107.CO6,01,2
copso-000345,aits-hyd-001,co-00229,pso-cse-02,22CS7101.CO1,02,2
copso-000346,aits-hyd-001,co-00230,pso-cse-03,22CS7101.CO2,03,2
copso-000347,aits-hyd-001,co-00230,pso-cse-01,22CS7101.CO2,01,2
copso-000348,aits-hyd-001,co-00231,pso-cse-01,22CS7101.CO3,01,3
copso-000349,aits-hyd-001,co-00231,pso-cse-03,22CS7101.CO3,03,3
copso-000350,aits-hyd-001,co-00232,pso-cse-02,22CS7101.CO4,02,2
copso-000351,aits-hyd-001,co-00232,pso-cse-01,22CS7101.CO4,01,2
copso-000352,aits-hyd-001,co-00233,pso-cse-03,22CS7101.CO5,03,1
copso-000353,aits-hyd-001,co-00234,pso-cse-02,22CS7101.CO6,02,3
copso-000354,aits-hyd-001,co-00234,pso-cse-01,22CS7101.CO6,01,1
copso-000355,aits-hyd-001,co-00235,pso-cse-03,22CS7102.CO1,03,2
copso-000356,aits-hyd-001,co-00235,pso-cse-02,22CS7102.CO1,02,2
copso-000357,aits-hyd-001,co-00236,pso-cse-01,22CS7102.CO2,01,3
copso-000358,aits-hyd-001,co-00237,pso-cse-01,22CS7102.CO3,01,2
copso-000359,aits-hyd-001,co-00237,pso-cse-03,22CS7102.CO3,03,1
copso-000360,aits-hyd-001,co-00238,pso-cse-01,22CS7102.CO4,01,3
copso-000361,aits-hyd-001,co-00238,pso-cse-02,22CS7102.CO4,02,3
copso-000362,aits-hyd-001,co-00239,pso-cse-01,22CS7102.CO5,01,1
copso-000363,aits-hyd-001,co-00239,pso-cse-03,22CS7102.CO5,03,2
copso-000364,aits-hyd-001,co-00240,pso-cse-01,22CS7103.CO1,01,2
copso-000365,aits-hyd-001,co-00240,pso-cse-02,22CS7103.CO1,02,3
copso-000366,aits-hyd-001,co-00241,pso-cse-03,22CS7103.CO2,03,2
copso-000367,aits-hyd-001,co-00242,pso-cse-03,22CS7103.CO3,03,1
copso-000368,aits-hyd-001,co-00242,pso-cse-01,22CS7103.CO3,01,3
copso-000369,aits-hyd-001,co-00243,pso-cse-03,22CS7103.CO4,03,2
copso-000370,aits-hyd-001,co-00243,pso-cse-02,22CS7103.CO4,02,3
copso-000371,aits-hyd-001,co-00244,pso-cse-01,22CS7103.CO5,01,1
copso-000372,aits-hyd-001,co-00244,pso-cse-02,22CS7103.CO5,02,3
copso-000373,aits-hyd-001,co-00245,pso-cse-01,22CS7104.CO1,01,2
copso-000374,aits-hyd-001,co-00246,pso-cse-01,22CS7104.CO2,01,1
copso-000375,aits-hyd-001,co-00247,pso-cse-01,22CS7104.CO3,01,3
copso-000376,aits-hyd-001,co-00247,pso-cse-02,22CS7104.CO3,02,2
copso-000377,aits-hyd-001,co-00248,pso-cse-02,22CS7104.CO4,02,3
copso-000378,aits-hyd-001,co-00248,pso-cse-03,22CS7104.CO4,03,3
copso-000379,aits-hyd-001,co-00249,pso-cse-03,22CS7104.CO5,03,1
copso-000380,aits-hyd-001,co-00250,pso-cse-02,22CS7105.CO1,02,2
copso-000381,aits-hyd-001,co-00250,pso-cse-03,22CS7105.CO1,03,3
copso-000382,aits-hyd-001,co-00251,pso-cse-01,22CS7105.CO2,01,2
copso-000383,aits-hyd-001,co-00251,pso-cse-02,22CS7105.CO2,02,3
copso-000384,aits-hyd-001,co-00252,pso-cse-03,22CS7105.CO3,03,1
copso-000385,aits-hyd-001,co-00252,pso-cse-01,22CS7105.CO3,01,3
copso-000386,aits-hyd-001,co-00253,pso-cse-03,22CS7105.CO4,03,2
copso-000387,aits-hyd-001,co-00253,pso-cse-02,22CS7105.CO4,02,3
copso-000388,aits-hyd-001,co-00254,pso-cse-02,22CS7106.CO1,02,1
copso-000389,aits-hyd-001,co-00255,pso-cse-01,22CS7106.CO2,01,3
copso-000390,aits-hyd-001,co-00255,pso-cse-02,22CS7106.CO2,02,3
copso-000391,aits-hyd-001,co-00256,pso-cse-03,22CS7106.CO3,03,2
copso-000392,aits-hyd-001,co-00257,pso-cse-01,22CS7106.CO4,01,2
copso-000393,aits-hyd-001,co-00258,pso-cse-03,22CS8101.CO1,03,2
copso-000394,aits-hyd-001,co-00259,pso-cse-02,22CS8101.CO2,02,3
copso-000395,aits-hyd-001,co-00260,pso-cse-01,22CS8101.CO3,01,3
copso-000396,aits-hyd-001,co-00261,pso-cse-03,22CS8101.CO4,03,3
copso-000397,aits-hyd-001,co-00262,pso-cse-01,22CS8101.CO5,01,3
copso-000398,aits-hyd-001,co-00263,pso-cse-02,22CS8102.CO1,02,3
copso-000399,aits-hyd-001,co-00263,pso-cse-01,22CS8102.CO1,01,3
copso-000400,aits-hyd-001,co-00264,pso-cse-03,22CS8102.CO2,03,3
copso-000401,aits-hyd-001,co-00264,pso-cse-01,22CS8102.CO2,01,1
copso-000402,aits-hyd-001,co-00265,pso-cse-02,22CS8102.CO3,02,1
copso-000403,aits-hyd-001,co-00266,pso-cse-02,22CS8102.CO4,02,2
copso-000404,aits-hyd-001,co-00267,pso-cse-02,22CS8102.CO5,02,3
copso-000405,aits-hyd-001,co-00268,pso-cse-03,22CS8103.CO1,03,3
copso-000406,aits-hyd-001,co-00268,pso-cse-02,22CS8103.CO1,02,1
copso-000407,aits-hyd-001,co-00269,pso-cse-02,22CS8103.CO2,02,1
copso-000408,aits-hyd-001,co-00269,pso-cse-01,22CS8103.CO2,01,3
copso-000409,aits-hyd-001,co-00270,pso-cse-02,22CS8103.CO3,02,3
copso-000410,aits-hyd-001,co-00270,pso-cse-03,22CS8103.CO3,03,3
copso-000411,aits-hyd-001,co-00271,pso-cse-02,22CS8103.CO4,02,1
copso-000412,aits-hyd-001,co-00271,pso-cse-01,22CS8103.CO4,01,2
copso-000413,aits-hyd-001,co-00272,pso-et-02,22MA1101.CO1,02,1
copso-000414,aits-hyd-001,co-00272,pso-et-01,22MA1101.CO1,01,3
copso-000415,aits-hyd-001,co-00273,pso-et-03,22MA1101.CO2,03,1
copso-000416,aits-hyd-001,co-00273,pso-et-02,22MA1101.CO2,02,3
copso-000417,aits-hyd-001,co-00274,pso-et-02,22MA1101.CO3,02,3
copso-000418,aits-hyd-001,co-00274,pso-et-01,22MA1101.CO3,01,3
copso-000419,aits-hyd-001,co-00275,pso-et-01,22MA1101.CO4,01,3
copso-000420,aits-hyd-001,co-00276,pso-et-01,22MA1101.CO5,01,1
copso-000421,aits-hyd-001,co-00276,pso-et-03,22MA1101.CO5,03,3
copso-000422,aits-hyd-001,co-00277,pso-et-03,22PH1101.CO1,03,3
copso-000423,aits-hyd-001,co-00277,pso-et-02,22PH1101.CO1,02,3
copso-000424,aits-hyd-001,co-00278,pso-et-02,22PH1101.CO2,02,3
copso-000425,aits-hyd-001,co-00279,pso-et-02,22PH1101.CO3,02,2
copso-000426,aits-hyd-001,co-00279,pso-et-03,22PH1101.CO3,03,2
copso-000427,aits-hyd-001,co-00280,pso-et-03,22PH1101.CO4,03,3
copso-000428,aits-hyd-001,co-00280,pso-et-02,22PH1101.CO4,02,3
copso-000429,aits-hyd-001,co-00281,pso-et-03,22PH1101.CO5,03,2
copso-000430,aits-hyd-001,co-00281,pso-et-01,22PH1101.CO5,01,2
copso-000431,aits-hyd-001,co-00282,pso-et-03,22PH1101.CO6,03,3
copso-000432,aits-hyd-001,co-00282,pso-et-02,22PH1101.CO6,02,2
copso-000433,aits-hyd-001,co-00283,pso-et-01,22CS1101.CO1,01,3
copso-000434,aits-hyd-001,co-00284,pso-et-01,22CS1101.CO2,01,2
copso-000435,aits-hyd-001,co-00284,pso-et-02,22CS1101.CO2,02,3
copso-000436,aits-hyd-001,co-00285,pso-et-03,22CS1101.CO3,03,3
copso-000437,aits-hyd-001,co-00285,pso-et-01,22CS1101.CO3,01,2
copso-000438,aits-hyd-001,co-00286,pso-et-02,22CS1101.CO4,02,3
copso-000439,aits-hyd-001,co-00286,pso-et-01,22CS1101.CO4,01,1
copso-000440,aits-hyd-001,co-00287,pso-et-01,22CS1101.CO5,01,3
copso-000441,aits-hyd-001,co-00288,pso-et-02,22CS1102.CO1,02,3
copso-000442,aits-hyd-001,co-00288,pso-et-01,22CS1102.CO1,01,3
copso-000443,aits-hyd-001,co-00289,pso-et-03,22CS1102.CO2,03,1
copso-000444,aits-hyd-001,co-00289,pso-et-01,22CS1102.CO2,01,3
copso-000445,aits-hyd-001,co-00290,pso-et-02,22CS1102.CO3,02,3
copso-000446,aits-hyd-001,co-00290,pso-et-01,22CS1102.CO3,01,3
copso-000447,aits-hyd-001,co-00291,pso-et-01,22CS1102.CO4,01,3
copso-000448,aits-hyd-001,co-00292,pso-et-03,22EN1101.CO1,03,1
copso-000449,aits-hyd-001,co-00293,pso-et-03,22EN1101.CO2,03,2
copso-000450,aits-hyd-001,co-00293,pso-et-01,22EN1101.CO2,01,3
copso-000451,aits-hyd-001,co-00294,pso-et-03,22EN1101.CO3,03,2
copso-000452,aits-hyd-001,co-00294,pso-et-01,22EN1101.CO3,01,3
copso-000453,aits-hyd-001,co-00295,pso-et-02,22EN1101.CO4,02,3
copso-000454,aits-hyd-001,co-00295,pso-et-01,22EN1101.CO4,01,2
copso-000455,aits-hyd-001,co-00296,pso-et-01,22EN1101.CO5,01,3
copso-000456,aits-hyd-001,co-00297,pso-et-03,22EN1101.CO6,03,3
copso-000457,aits-hyd-001,co-00297,pso-et-02,22EN1101.CO6,02,2
copso-000458,aits-hyd-001,co-00298,pso-et-02,22ME1101.CO1,02,3
copso-000459,aits-hyd-001,co-00298,pso-et-03,22ME1101.CO1,03,3
copso-000460,aits-hyd-001,co-00299,pso-et-03,22ME1101.CO2,03,3
copso-000461,aits-hyd-001,co-00300,pso-et-02,22ME1101.CO3,02,2
copso-000462,aits-hyd-001,co-00300,pso-et-03,22ME1101.CO3,03,1
copso-000463,aits-hyd-001,co-00301,pso-et-01,22ME1101.CO4,01,3
copso-000464,aits-hyd-001,co-00301,pso-et-03,22ME1101.CO4,03,3
copso-000465,aits-hyd-001,co-00302,pso-et-02,22ME1101.CO5,02,2
copso-000466,aits-hyd-001,co-00302,pso-et-03,22ME1101.CO5,03,3
copso-000467,aits-hyd-001,co-00303,pso-et-03,22PH1102.CO1,03,3
copso-000468,aits-hyd-001,co-00304,pso-et-02,22PH1102.CO2,02,2
copso-000469,aits-hyd-001,co-00304,pso-et-01,22PH1102.CO2,01,3
copso-000470,aits-hyd-001,co-00305,pso-et-01,22PH1102.CO3,01,2
copso-000471,aits-hyd-001,co-00306,pso-et-01,22PH1102.CO4,01,3
copso-000472,aits-hyd-001,co-00306,pso-et-03,22PH1102.CO4,03,2
copso-000473,aits-hyd-001,co-00307,pso-et-02,22PH1102.CO5,02,3
copso-000474,aits-hyd-001,co-00307,pso-et-03,22PH1102.CO5,03,1
copso-000475,aits-hyd-001,co-00308,pso-et-03,22MA1201.CO1,03,3
copso-000476,aits-hyd-001,co-00309,pso-et-01,22MA1201.CO2,01,1
copso-000477,aits-hyd-001,co-00310,pso-et-03,22MA1201.CO3,03,3
copso-000478,aits-hyd-001,co-00311,pso-et-01,22MA1201.CO4,01,3
copso-000479,aits-hyd-001,co-00312,pso-et-03,22MA1201.CO5,03,2
copso-000480,aits-hyd-001,co-00313,pso-et-03,22CH1201.CO1,03,2
copso-000481,aits-hyd-001,co-00313,pso-et-02,22CH1201.CO1,02,1
copso-000482,aits-hyd-001,co-00314,pso-et-01,22CH1201.CO2,01,3
copso-000483,aits-hyd-001,co-00314,pso-et-02,22CH1201.CO2,02,2
copso-000484,aits-hyd-001,co-00315,pso-et-02,22CH1201.CO3,02,2
copso-000485,aits-hyd-001,co-00316,pso-et-02,22CH1201.CO4,02,1
copso-000486,aits-hyd-001,co-00316,pso-et-01,22CH1201.CO4,01,2
copso-000487,aits-hyd-001,co-00317,pso-et-02,22CH1201.CO5,02,1
copso-000488,aits-hyd-001,co-00317,pso-et-01,22CH1201.CO5,01,3
copso-000489,aits-hyd-001,co-00318,pso-et-03,22EE1201.CO1,03,2
copso-000490,aits-hyd-001,co-00318,pso-et-01,22EE1201.CO1,01,3
copso-000491,aits-hyd-001,co-00319,pso-et-02,22EE1201.CO2,02,2
copso-000492,aits-hyd-001,co-00319,pso-et-01,22EE1201.CO2,01,3
copso-000493,aits-hyd-001,co-00320,pso-et-01,22EE1201.CO3,01,3
copso-000494,aits-hyd-001,co-00320,pso-et-03,22EE1201.CO3,03,3
copso-000495,aits-hyd-001,co-00321,pso-et-03,22EE1201.CO4,03,2
copso-000496,aits-hyd-001,co-00322,pso-et-02,22EE1201.CO5,02,2
copso-000497,aits-hyd-001,co-00323,pso-et-02,22EE1202.CO1,02,1
copso-000498,aits-hyd-001,co-00324,pso-et-03,22EE1202.CO2,03,3
copso-000499,aits-hyd-001,co-00324,pso-et-01,22EE1202.CO2,01,3
copso-000500,aits-hyd-001,co-00325,pso-et-02,22EE1202.CO3,02,3
copso-000501,aits-hyd-001,co-00326,pso-et-03,22EE1202.CO4,03,3
copso-000502,aits-hyd-001,co-00326,pso-et-01,22EE1202.CO4,01,2
copso-000503,aits-hyd-001,co-00327,pso-et-02,22EN1201.CO1,02,1
copso-000504,aits-hyd-001,co-00327,pso-et-01,22EN1201.CO1,01,3
copso-000505,aits-hyd-001,co-00328,pso-et-02,22EN1201.CO2,02,3
copso-000506,aits-hyd-001,co-00329,pso-et-02,22EN1201.CO3,02,2
copso-000507,aits-hyd-001,co-00330,pso-et-01,22EN1201.CO4,01,2
copso-000508,aits-hyd-001,co-00330,pso-et-02,22EN1201.CO4,02,2
copso-000509,aits-hyd-001,co-00331,pso-et-03,22EN1201.CO5,03,2
copso-000510,aits-hyd-001,co-00331,pso-et-02,22EN1201.CO5,02,2
copso-000511,aits-hyd-001,co-00332,pso-et-03,22CS1201.CO1,03,3
copso-000512,aits-hyd-001,co-00332,pso-et-02,22CS1201.CO1,02,3
copso-000513,aits-hyd-001,co-00333,pso-et-01,22CS1201.CO2,01,3
copso-000514,aits-hyd-001,co-00334,pso-et-02,22CS1201.CO3,02,1
copso-000515,aits-hyd-001,co-00334,pso-et-03,22CS1201.CO3,03,1
copso-000516,aits-hyd-001,co-00335,pso-et-02,22CS1201.CO4,02,2
copso-000517,aits-hyd-001,co-00336,pso-et-02,22CS1201.CO5,02,3
copso-000518,aits-hyd-001,co-00336,pso-et-03,22CS1201.CO5,03,2
copso-000519,aits-hyd-001,co-00337,pso-et-02,22CS1201.CO6,02,2
copso-000520,aits-hyd-001,co-00337,pso-et-03,22CS1201.CO6,03,3
copso-000521,aits-hyd-001,co-00338,pso-et-02,22CS1202.CO1,02,2
copso-000522,aits-hyd-001,co-00338,pso-et-01,22CS1202.CO1,01,1
copso-000523,aits-hyd-001,co-00339,pso-et-03,22CS1202.CO2,03,2
copso-000524,aits-hyd-001,co-00340,pso-et-02,22CS1202.CO3,02,3
copso-000525,aits-hyd-001,co-00340,pso-et-03,22CS1202.CO3,03,1
copso-000526,aits-hyd-001,co-00341,pso-et-02,22CS1202.CO4,02,1
copso-000527,aits-hyd-001,co-00341,pso-et-03,22CS1202.CO4,03,3
copso-000528,aits-hyd-001,co-00342,pso-et-03,22CS1202.CO5,03,1
copso-000529,aits-hyd-001,co-00342,pso-et-01,22CS1202.CO5,01,3
copso-000530,aits-hyd-001,co-00343,pso-et-01,22CH1202.CO1,01,2
copso-000531,aits-hyd-001,co-00343,pso-et-03,22CH1202.CO1,03,3
copso-000532,aits-hyd-001,co-00344,pso-et-01,22CH1202.CO2,01,3
copso-000533,aits-hyd-001,co-00345,pso-et-02,22CH1202.CO3,02,3
copso-000534,aits-hyd-001,co-00346,pso-et-03,22CH1202.CO4,03,1
copso-000535,aits-hyd-001,co-00347,pso-et-02,22CH1202.CO5,02,3
copso-000536,aits-hyd-001,co-00348,pso-et-02,22IT3101.CO1,02,2
copso-000537,aits-hyd-001,co-00349,pso-et-03,22IT3101.CO2,03,3
copso-000538,aits-hyd-001,co-00349,pso-et-02,22IT3101.CO2,02,3
copso-000539,aits-hyd-001,co-00350,pso-et-01,22IT3101.CO3,01,3
copso-000540,aits-hyd-001,co-00351,pso-et-02,22IT3101.CO4,02,2
copso-000541,aits-hyd-001,co-00351,pso-et-01,22IT3101.CO4,01,1
copso-000542,aits-hyd-001,co-00352,pso-et-03,22IT3101.CO5,03,3
copso-000543,aits-hyd-001,co-00352,pso-et-02,22IT3101.CO5,02,2
copso-000544,aits-hyd-001,co-00353,pso-et-02,22IT3102.CO1,02,3
copso-000545,aits-hyd-001,co-00354,pso-et-02,22IT3102.CO2,02,3
copso-000546,aits-hyd-001,co-00354,pso-et-01,22IT3102.CO2,01,2
copso-000547,aits-hyd-001,co-00355,pso-et-03,22IT3102.CO3,03,1
copso-000548,aits-hyd-001,co-00356,pso-et-01,22IT3102.CO4,01,3
copso-000549,aits-hyd-001,co-00356,pso-et-03,22IT3102.CO4,03,1
copso-000550,aits-hyd-001,co-00357,pso-et-03,22IT3102.CO5,03,2
copso-000551,aits-hyd-001,co-00358,pso-et-01,22IT3102.CO6,01,3
copso-000552,aits-hyd-001,co-00358,pso-et-03,22IT3102.CO6,03,3
copso-000553,aits-hyd-001,co-00359,pso-et-01,22IT3103.CO1,01,1
copso-000554,aits-hyd-001,co-00360,pso-et-02,22IT3103.CO2,02,2
copso-000555,aits-hyd-001,co-00360,pso-et-01,22IT3103.CO2,01,2
copso-000556,aits-hyd-001,co-00361,pso-et-03,22IT3103.CO3,03,2
copso-000557,aits-hyd-001,co-00361,pso-et-01,22IT3103.CO3,01,2
copso-000558,aits-hyd-001,co-00362,pso-et-01,22IT3103.CO4,01,3
copso-000559,aits-hyd-001,co-00362,pso-et-02,22IT3103.CO4,02,2
copso-000560,aits-hyd-001,co-00363,pso-et-03,22IT3103.CO5,03,2
copso-000561,aits-hyd-001,co-00364,pso-et-01,22IT3104.CO1,01,1
copso-000562,aits-hyd-001,co-00365,pso-et-02,22IT3104.CO2,02,3
copso-000563,aits-hyd-001,co-00365,pso-et-03,22IT3104.CO2,03,3
copso-000564,aits-hyd-001,co-00366,pso-et-01,22IT3104.CO3,01,3
copso-000565,aits-hyd-001,co-00367,pso-et-02,22IT3104.CO4,02,2
copso-000566,aits-hyd-001,co-00367,pso-et-03,22IT3104.CO4,03,2
copso-000567,aits-hyd-001,co-00368,pso-et-02,22IT3104.CO5,02,2
copso-000568,aits-hyd-001,co-00368,pso-et-01,22IT3104.CO5,01,2
copso-000569,aits-hyd-001,co-00369,pso-et-03,22IT3104.CO6,03,3
copso-000570,aits-hyd-001,co-00369,pso-et-02,22IT3104.CO6,02,2
copso-000571,aits-hyd-001,co-00370,pso-et-01,22IT3105.CO1,01,2
copso-000572,aits-hyd-001,co-00371,pso-et-01,22IT3105.CO2,01,3
copso-000573,aits-hyd-001,co-00371,pso-et-02,22IT3105.CO2,02,3
copso-000574,aits-hyd-001,co-00372,pso-et-02,22IT3105.CO3,02,3
copso-000575,aits-hyd-001,co-00373,pso-et-01,22IT3105.CO4,01,2
copso-000576,aits-hyd-001,co-00374,pso-et-03,22IT3105.CO5,03,1
copso-000577,aits-hyd-001,co-00374,pso-et-01,22IT3105.CO5,01,2
copso-000578,aits-hyd-001,co-00375,pso-et-02,22IT3106.CO1,02,3
copso-000579,aits-hyd-001,co-00375,pso-et-03,22IT3106.CO1,03,3
copso-000580,aits-hyd-001,co-00376,pso-et-01,22IT3106.CO2,01,1
copso-000581,aits-hyd-001,co-00376,pso-et-03,22IT3106.CO2,03,2
copso-000582,aits-hyd-001,co-00377,pso-et-01,22IT3106.CO3,01,3
copso-000583,aits-hyd-001,co-00378,pso-et-03,22IT3106.CO4,03,3
copso-000584,aits-hyd-001,co-00378,pso-et-01,22IT3106.CO4,01,2
copso-000585,aits-hyd-001,co-00379,pso-et-03,22IT3106.CO5,03,1
copso-000586,aits-hyd-001,co-00380,pso-et-01,22HS3101.CO1,01,2
copso-000587,aits-hyd-001,co-00380,pso-et-03,22HS3101.CO1,03,3
copso-000588,aits-hyd-001,co-00381,pso-et-02,22HS3101.CO2,02,3
copso-000589,aits-hyd-001,co-00382,pso-et-02,22HS3101.CO3,02,2
copso-000590,aits-hyd-001,co-00382,pso-et-01,22HS3101.CO3,01,3
copso-000591,aits-hyd-001,co-00383,pso-et-02,22HS3101.CO4,02,1
copso-000592,aits-hyd-001,co-00384,pso-et-02,22HS3101.CO5,02,3
copso-000593,aits-hyd-001,co-00384,pso-et-01,22HS3101.CO5,01,3
copso-000594,aits-hyd-001,co-00385,pso-et-01,22HS3101.CO6,01,1
copso-000595,aits-hyd-001,co-00386,pso-et-01,22IT4101.CO1,01,1
copso-000596,aits-hyd-001,co-00387,pso-et-01,22IT4101.CO2,01,3
copso-000597,aits-hyd-001,co-00387,pso-et-03,22IT4101.CO2,03,2
copso-000598,aits-hyd-001,co-00388,pso-et-02,22IT4101.CO3,02,3
copso-000599,aits-hyd-001,co-00389,pso-et-01,22IT4101.CO4,01,2
copso-000600,aits-hyd-001,co-00389,pso-et-03,22IT4101.CO4,03,2
copso-000601,aits-hyd-001,co-00390,pso-et-02,22IT4101.CO5,02,3
copso-000602,aits-hyd-001,co-00390,pso-et-01,22IT4101.CO5,01,3
copso-000603,aits-hyd-001,co-00391,pso-et-02,22IT4101.CO6,02,3
copso-000604,aits-hyd-001,co-00392,pso-et-01,22IT4102.CO1,01,3
copso-000605,aits-hyd-001,co-00392,pso-et-03,22IT4102.CO1,03,2
copso-000606,aits-hyd-001,co-00393,pso-et-02,22IT4102.CO2,02,2
copso-000607,aits-hyd-001,co-00393,pso-et-01,22IT4102.CO2,01,2
copso-000608,aits-hyd-001,co-00394,pso-et-02,22IT4102.CO3,02,3
copso-000609,aits-hyd-001,co-00394,pso-et-03,22IT4102.CO3,03,1
copso-000610,aits-hyd-001,co-00395,pso-et-02,22IT4102.CO4,02,2
copso-000611,aits-hyd-001,co-00396,pso-et-03,22IT4102.CO5,03,3
copso-000612,aits-hyd-001,co-00396,pso-et-02,22IT4102.CO5,02,3
copso-000613,aits-hyd-001,co-00397,pso-et-01,22IT4103.CO1,01,3
copso-000614,aits-hyd-001,co-00398,pso-et-01,22IT4103.CO2,01,3
copso-000615,aits-hyd-001,co-00399,pso-et-02,22IT4103.CO3,02,3
copso-000616,aits-hyd-001,co-00400,pso-et-01,22IT4103.CO4,01,2
copso-000617,aits-hyd-001,co-00401,pso-et-03,22IT4103.CO5,03,3
copso-000618,aits-hyd-001,co-00402,pso-et-03,22IT4104.CO1,03,2
copso-000619,aits-hyd-001,co-00402,pso-et-02,22IT4104.CO1,02,2
copso-000620,aits-hyd-001,co-00403,pso-et-03,22IT4104.CO2,03,3
copso-000621,aits-hyd-001,co-00404,pso-et-02,22IT4104.CO3,02,3
copso-000622,aits-hyd-001,co-00405,pso-et-01,22IT4104.CO4,01,3
copso-000623,aits-hyd-001,co-00406,pso-et-01,22IT4104.CO5,01,2
copso-000624,aits-hyd-001,co-00406,pso-et-02,22IT4104.CO5,02,3
copso-000625,aits-hyd-001,co-00407,pso-et-02,22IT4105.CO1,02,3
copso-000626,aits-hyd-001,co-00407,pso-et-01,22IT4105.CO1,01,2
copso-000627,aits-hyd-001,co-00408,pso-et-02,22IT4105.CO2,02,3
copso-000628,aits-hyd-001,co-00408,pso-et-01,22IT4105.CO2,01,1
copso-000629,aits-hyd-001,co-00409,pso-et-02,22IT4105.CO3,02,3
copso-000630,aits-hyd-001,co-00409,pso-et-03,22IT4105.CO3,03,3
copso-000631,aits-hyd-001,co-00410,pso-et-01,22IT4105.CO4,01,2
copso-000632,aits-hyd-001,co-00411,pso-et-03,22IT4105.CO5,03,3
copso-000633,aits-hyd-001,co-00412,pso-et-01,22IT4106.CO1,01,1
copso-000634,aits-hyd-001,co-00413,pso-et-03,22IT4106.CO2,03,1
copso-000635,aits-hyd-001,co-00414,pso-et-03,22IT4106.CO3,03,3
copso-000636,aits-hyd-001,co-00415,pso-et-01,22IT4106.CO4,01,2
copso-000637,aits-hyd-001,co-00415,pso-et-03,22IT4106.CO4,03,3
copso-000638,aits-hyd-001,co-00416,pso-et-01,22HS4101.CO1,01,3
copso-000639,aits-hyd-001,co-00416,pso-et-02,22HS4101.CO1,02,2
copso-000640,aits-hyd-001,co-00417,pso-et-03,22HS4101.CO2,03,2
copso-000641,aits-hyd-001,co-00418,pso-et-02,22HS4101.CO3,02,3
copso-000642,aits-hyd-001,co-00419,pso-et-01,22HS4101.CO4,01,3
copso-000643,aits-hyd-001,co-00420,pso-et-02,22HS4101.CO5,02,2
copso-000644,aits-hyd-001,co-00421,pso-et-03,22HS4101.CO6,03,2
copso-000645,aits-hyd-001,co-00422,pso-et-02,22IT5101.CO1,02,3
copso-000646,aits-hyd-001,co-00423,pso-et-03,22IT5101.CO2,03,1
copso-000647,aits-hyd-001,co-00424,pso-et-01,22IT5101.CO3,01,3
copso-000648,aits-hyd-001,co-00425,pso-et-03,22IT5101.CO4,03,1
copso-000649,aits-hyd-001,co-00426,pso-et-02,22IT5101.CO5,02,3
copso-000650,aits-hyd-001,co-00426,pso-et-01,22IT5101.CO5,01,2
copso-000651,aits-hyd-001,co-00427,pso-et-01,22IT5101.CO6,01,1
copso-000652,aits-hyd-001,co-00427,pso-et-03,22IT5101.CO6,03,3
copso-000653,aits-hyd-001,co-00428,pso-et-02,22IT5102.CO1,02,3
copso-000654,aits-hyd-001,co-00429,pso-et-01,22IT5102.CO2,01,1
copso-000655,aits-hyd-001,co-00429,pso-et-03,22IT5102.CO2,03,1
copso-000656,aits-hyd-001,co-00430,pso-et-02,22IT5102.CO3,02,3
copso-000657,aits-hyd-001,co-00430,pso-et-01,22IT5102.CO3,01,2
copso-000658,aits-hyd-001,co-00431,pso-et-01,22IT5102.CO4,01,3
copso-000659,aits-hyd-001,co-00432,pso-et-02,22IT5102.CO5,02,3
copso-000660,aits-hyd-001,co-00432,pso-et-01,22IT5102.CO5,01,2
copso-000661,aits-hyd-001,co-00433,pso-et-01,22IT5103.CO1,01,3
copso-000662,aits-hyd-001,co-00433,pso-et-03,22IT5103.CO1,03,3
copso-000663,aits-hyd-001,co-00434,pso-et-03,22IT5103.CO2,03,3
copso-000664,aits-hyd-001,co-00434,pso-et-01,22IT5103.CO2,01,3
copso-000665,aits-hyd-001,co-00435,pso-et-01,22IT5103.CO3,01,1
copso-000666,aits-hyd-001,co-00436,pso-et-02,22IT5103.CO4,02,3
copso-000667,aits-hyd-001,co-00437,pso-et-02,22IT5103.CO5,02,3
copso-000668,aits-hyd-001,co-00438,pso-et-01,22IT5103.CO6,01,3
copso-000669,aits-hyd-001,co-00439,pso-et-02,22IT5104.CO1,02,3
copso-000670,aits-hyd-001,co-00439,pso-et-03,22IT5104.CO1,03,2
